tick,read_write_time_ms,mem_usage_mb,chunks_loaded,chunks_unloaded,used_cells,used_cells_bbox_w,used_cells_bbox_h,player_x,player_y,savefile_size
2376,0.223,55.9997158050537,0,0,4096,64,64,11192.7509765625,11192.7509765625,1589248
2377,0.045,55.999716758728,0,0,4096,64,64,11197.46484375,11197.46484375,1589248
2378,0.055,55.9997177124023,0,0,4096,64,64,11202.1787109375,11202.1787109375,1589248
2379,0.056,55.9997186660767,0,0,4096,64,64,11206.892578125,11206.892578125,1589248
2380,0.047,55.999719619751,0,0,4096,64,64,11211.6064453125,11211.6064453125,1589248
2381,0.052,55.9997205734253,0,0,4096,64,64,11216.3203125,11216.3203125,1589248
2382,0.056,55.9997215270996,0,0,4096,64,64,11221.0341796875,11221.0341796875,1589248
2383,0.055,55.9997224807739,0,0,4096,64,64,11225.748046875,11225.748046875,1589248
2384,0.057,55.9997234344482,0,0,4096,64,64,11230.4619140625,11230.4619140625,1589248
2385,45.478,56.7167921066284,7,7,4096,64,64,11235.17578125,11235.17578125,1589248
2386,0.096,55.9997253417969,0,0,4096,64,64,11239.8896484375,11239.8896484375,1589248
2387,0.014,56.0008401870728,0,0,4096,64,64,11244.603515625,11244.603515625,1589248
2388,0.028,55.9997272491455,0,0,4096,64,64,11249.3173828125,11249.3173828125,1589248
2389,0.028,55.9997282028198,0,0,4096,64,64,11254.03125,11254.03125,1589248
2390,0.042,55.9997291564941,0,0,4096,64,64,11258.7451171875,11258.7451171875,1589248
2391,0.048,55.9997301101685,0,0,4096,64,64,11263.458984375,11263.458984375,1589248
2392,0.132,55.9997310638428,0,0,4096,64,64,11268.1728515625,11268.1728515625,1589248
2393,0.051,55.9997320175171,0,0,4096,64,64,11272.88671875,11272.88671875,1589248
2394,0.06,55.9997329711914,0,0,4096,64,64,11277.6005859375,11277.6005859375,1589248
2395,0.058,55.9997339248657,0,0,4096,64,64,11282.314453125,11282.314453125,1589248
2396,0.053,55.99973487854,0,0,4096,64,64,11287.0283203125,11287.0283203125,1589248
2397,0.065,55.9997358322144,0,0,4096,64,64,11291.7421875,11291.7421875,1589248
2398,0.047,55.9997367858887,0,0,4096,64,64,11296.4560546875,11296.4560546875,1589248
2399,0.057,55.999737739563,0,0,4096,64,64,11301.169921875,11301.169921875,1589248
2400,0.056,55.9997386932373,0,0,4096,64,64,11305.8837890625,11305.8837890625,1589248
2401,0.05,55.9997396469116,0,0,4096,64,64,11310.59765625,11310.59765625,1589248
2402,0.059,55.9997406005859,0,0,4096,64,64,11315.3115234375,11315.3115234375,1589248
2403,0.058,55.9997415542603,0,0,4096,64,64,11320.025390625,11320.025390625,1589248
2404,0.111,55.9997425079346,0,0,4096,64,64,11324.7392578125,11324.7392578125,1589248
2405,0.063,55.9997434616089,0,0,4096,64,64,11329.453125,11329.453125,1589248
2406,0.036,55.9997444152832,0,0,4096,64,64,11334.1669921875,11334.1669921875,1589248
2407,0.051,55.9997453689575,0,0,4096,64,64,11338.880859375,11338.880859375,1589248
2408,0.045,55.9997463226318,0,0,4096,64,64,11343.5947265625,11343.5947265625,1589248
2409,0.043,55.9997472763062,0,0,4096,64,64,11348.30859375,11348.30859375,1589248
2410,0.064,55.9997482299805,0,0,4096,64,64,11353.0224609375,11353.0224609375,1589248
2411,0.057,55.9997491836548,0,0,4096,64,64,11357.736328125,11357.736328125,1589248
2412,0.062,55.9997501373291,0,0,4096,64,64,11362.4501953125,11362.4501953125,1589248
2413,0.048,55.9997510910034,0,0,4096,64,64,11367.1640625,11367.1640625,1589248
2414,0.055,55.9997520446777,0,0,4096,64,64,11371.8779296875,11371.8779296875,1589248
2415,0.048,55.9997529983521,0,0,4096,64,64,11376.591796875,11376.591796875,1589248
2416,0.058,55.9997539520264,0,0,4096,64,64,11381.3056640625,11381.3056640625,1589248
2417,0.058,55.9997549057007,0,0,4096,64,64,11386.01953125,11386.01953125,1589248
2418,0.057,55.999755859375,0,0,4096,64,64,11390.7333984375,11390.7333984375,1589248
2419,0.059,55.9997568130493,0,0,4096,64,64,11395.447265625,11395.447265625,1589248
2420,0.058,55.9997577667236,0,0,4096,64,64,11400.1611328125,11400.1611328125,1589248
2421,0.061,55.9997587203979,0,0,4096,64,64,11404.875,11404.875,1589248
2422,0.056,55.9997596740723,0,0,4096,64,64,11409.5888671875,11409.5888671875,1589248
2423,0.034,55.9997606277466,0,0,4096,64,64,11414.302734375,11414.302734375,1589248
2424,0.042,55.9997615814209,0,0,4096,64,64,11419.0166015625,11419.0166015625,1589248
2425,0.04,55.9997625350952,0,0,4096,64,64,11423.73046875,11423.73046875,1589248
2426,0.038,55.9997634887695,0,0,4096,64,64,11428.4443359375,11428.4443359375,1589248
2427,0.042,55.9997644424438,0,0,4096,64,64,11433.158203125,11433.158203125,1589248
2428,0.042,55.9997653961182,0,0,4096,64,64,11437.8720703125,11437.8720703125,1589248
2429,0.055,55.9997663497925,0,0,4096,64,64,11442.5859375,11442.5859375,1589248
2430,0.039,55.9997673034668,0,0,4096,64,64,11447.2998046875,11447.2998046875,1589248
2431,0.058,55.9997682571411,0,0,4096,64,64,11452.013671875,11452.013671875,1589248
2432,0.056,55.9997692108154,0,0,4096,64,64,11456.7275390625,11456.7275390625,1589248
2433,0.057,55.9997701644897,0,0,4096,64,64,11461.44140625,11461.44140625,1589248
2434,0.045,55.9997711181641,0,0,4096,64,64,11466.1552734375,11466.1552734375,1589248
2435,0.057,55.9997720718384,0,0,4096,64,64,11470.869140625,11470.869140625,1589248
2436,0.038,55.9997730255127,0,0,4096,64,64,11475.5830078125,11475.5830078125,1589248
2437,0.046,55.999773979187,0,0,4096,64,64,11480.296875,11480.296875,1589248
2438,0.065,55.9997749328613,0,0,4096,64,64,11485.0107421875,11485.0107421875,1589248
2439,0.055,55.9997758865356,0,0,4096,64,64,11489.724609375,11489.724609375,1589248
2440,0.064,55.99977684021,0,0,4096,64,64,11494.4384765625,11494.4384765625,1589248
2441,0.062,55.9997777938843,0,0,4096,64,64,11499.15234375,11499.15234375,1589248
2442,0.056,55.9997787475586,0,0,4096,64,64,11503.8662109375,11503.8662109375,1589248
2443,0.042,55.9997797012329,0,0,4096,64,64,11508.580078125,11508.580078125,1589248
2444,0.059,55.9997806549072,0,0,4096,64,64,11513.2939453125,11513.2939453125,1589248
2445,0.056,55.9997816085815,0,0,4096,64,64,11518.0078125,11518.0078125,1589248
2446,0.049,55.9997825622559,0,0,4096,64,64,11522.7216796875,11522.7216796875,1589248
2447,0.057,55.9997835159302,0,0,4096,64,64,11527.435546875,11527.435546875,1589248
2448,0.055,55.9997844696045,0,0,4096,64,64,11532.1494140625,11532.1494140625,1589248
2449,0.041,55.9997854232788,0,0,4096,64,64,11536.86328125,11536.86328125,1589248
2450,0.063,55.9997863769531,0,0,4096,64,64,11541.5771484375,11541.5771484375,1589248
2451,0.054,55.9997873306274,0,0,4096,64,64,11546.291015625,11546.291015625,1589248
2452,0.046,55.9997882843018,0,0,4096,64,64,11551.0048828125,11551.0048828125,1589248
2453,0.065,55.9997892379761,0,0,4096,64,64,11555.71875,11555.71875,1589248
2454,0.058,55.9997901916504,0,0,4096,64,64,11560.4326171875,11560.4326171875,1589248
2455,0.041,55.9997911453247,0,0,4096,64,64,11565.146484375,11565.146484375,1589248
2456,0.062,55.999792098999,0,0,4096,64,64,11569.8603515625,11569.8603515625,1589248
2457,0.062,55.9997930526733,0,0,4096,64,64,11574.57421875,11574.57421875,1589248
2458,0.045,55.9997940063477,0,0,4096,64,64,11579.2880859375,11579.2880859375,1589248
2459,0.059,55.999794960022,0,0,4096,64,64,11584.001953125,11584.001953125,1589248
2460,0.064,55.9997959136963,0,0,4096,64,64,11588.7158203125,11588.7158203125,1589248
2461,0.06,55.9997968673706,0,0,4096,64,64,11593.4296875,11593.4296875,1589248
2462,0.06,55.9997978210449,0,0,4096,64,64,11598.1435546875,11598.1435546875,1589248
2463,0.056,55.9997987747192,0,0,4096,64,64,11602.857421875,11602.857421875,1589248
2464,0.052,55.9997997283936,0,0,4096,64,64,11607.5712890625,11607.5712890625,1589248
2465,0.039,55.9998006820679,0,0,4096,64,64,11612.28515625,11612.28515625,1589248
2466,0.056,55.9998016357422,0,0,4096,64,64,11616.9990234375,11616.9990234375,1589248
2467,0.059,55.9998025894165,0,0,4096,64,64,11621.712890625,11621.712890625,1589248
2468,0.053,55.9998035430908,0,0,4096,64,64,11626.4267578125,11626.4267578125,1589248
2469,0.054,55.9998044967651,0,0,4096,64,64,11631.140625,11631.140625,1589248
2470,0.043,55.9998054504395,0,0,4096,64,64,11635.8544921875,11635.8544921875,1589248
2471,0.058,55.9998064041138,0,0,4096,64,64,11640.568359375,11640.568359375,1589248
2472,0.038,55.9998073577881,0,0,4096,64,64,11645.2822265625,11645.2822265625,1589248
2473,0.056,55.9998083114624,0,0,4096,64,64,11649.99609375,11649.99609375,1589248
2474,0.054,55.9998092651367,0,0,4096,64,64,11654.7099609375,11654.7099609375,1589248
2475,0.063,55.999810218811,0,0,4096,64,64,11659.423828125,11659.423828125,1589248
2476,0.051,55.9998111724854,0,0,4096,64,64,11664.1376953125,11664.1376953125,1589248
2477,0.047,55.9998121261597,0,0,4096,64,64,11668.8515625,11668.8515625,1589248
2478,0.059,55.999813079834,0,0,4096,64,64,11673.5654296875,11673.5654296875,1589248
2479,0.045,55.9998140335083,0,0,4096,64,64,11678.279296875,11678.279296875,1589248
2480,0.056,55.9998149871826,0,0,4096,64,64,11682.9931640625,11682.9931640625,1589248
2481,0.057,55.9998159408569,0,0,4096,64,64,11687.70703125,11687.70703125,1589248
2482,0.047,55.9998168945313,0,0,4096,64,64,11692.4208984375,11692.4208984375,1589248
2483,0.042,55.9998178482056,0,0,4096,64,64,11697.134765625,11697.134765625,1589248
2484,0.04,55.9998188018799,0,0,4096,64,64,11701.8486328125,11701.8486328125,1589248
2485,0.037,55.9998197555542,0,0,4096,64,64,11706.5625,11706.5625,1589248
2486,0.065,55.9998207092285,0,0,4096,64,64,11711.2763671875,11711.2763671875,1589248
2487,0.06,55.9998216629028,0,0,4096,64,64,11715.990234375,11715.990234375,1589248
2488,0.065,55.9998226165771,0,0,4096,64,64,11720.7041015625,11720.7041015625,1589248
2489,0.036,55.9998235702515,0,0,4096,64,64,11725.41796875,11725.41796875,1589248
2490,0.034,55.9998245239258,0,0,4096,64,64,11730.1318359375,11730.1318359375,1589248
2491,0.038,55.9998254776001,0,0,4096,64,64,11734.845703125,11734.845703125,1589248
2492,0.038,55.9998264312744,0,0,4096,64,64,11739.5595703125,11739.5595703125,1589248
2493,44.415,56.7168951034546,7,7,4096,64,64,11744.2734375,11744.2734375,1589248
2494,0.038,55.999828338623,0,0,4096,64,64,11748.9873046875,11748.9873046875,1589248
2495,0.016,56.0009431838989,0,0,4096,64,64,11753.701171875,11753.701171875,1589248
2496,0.03,55.9998302459717,0,0,4096,64,64,11758.4150390625,11758.4150390625,1589248
2497,0.033,55.999831199646,0,0,4096,64,64,11763.12890625,11763.12890625,1589248
2498,0.034,55.9998321533203,0,0,4096,64,64,11767.8427734375,11767.8427734375,1589248
2499,0.06,55.9998331069946,0,0,4096,64,64,11772.556640625,11772.556640625,1589248
2500,0.058,55.9998340606689,0,0,4096,64,64,11777.2705078125,11777.2705078125,1589248
2501,0.061,55.9998350143433,0,0,4096,64,64,11781.984375,11781.984375,1589248
2502,0.061,55.9998359680176,0,0,4096,64,64,11786.6982421875,11786.6982421875,1589248
2503,0.057,55.9998369216919,0,0,4096,64,64,11791.412109375,11791.412109375,1589248
2504,0.056,55.9998378753662,0,0,4096,64,64,11796.1259765625,11796.1259765625,1589248
2505,0.06,55.9998388290405,0,0,4096,64,64,11800.83984375,11800.83984375,1589248
2506,0.047,55.9998397827148,0,0,4096,64,64,11805.5537109375,11805.5537109375,1589248
2507,0.05,55.9998407363892,0,0,4096,64,64,11810.267578125,11810.267578125,1589248
2508,0.061,55.9998416900635,0,0,4096,64,64,11814.9814453125,11814.9814453125,1589248
2509,0.054,55.9998426437378,0,0,4096,64,64,11819.6953125,11819.6953125,1589248
2510,0.057,55.9998435974121,0,0,4096,64,64,11824.4091796875,11824.4091796875,1589248
2511,0.057,55.9998445510864,0,0,4096,64,64,11829.123046875,11829.123046875,1589248
2512,0.043,55.9998455047607,0,0,4096,64,64,11833.8369140625,11833.8369140625,1589248
2513,0.059,55.9998464584351,0,0,4096,64,64,11838.55078125,11838.55078125,1589248
2514,0.045,55.9998474121094,0,0,4096,64,64,11843.2646484375,11843.2646484375,1589248
2515,0.062,55.9998483657837,0,0,4096,64,64,11847.978515625,11847.978515625,1589248
2516,0.043,55.999849319458,0,0,4096,64,64,11852.6923828125,11852.6923828125,1589248
2517,0.06,55.9998502731323,0,0,4096,64,64,11857.40625,11857.40625,1589248
2518,0.045,55.9998512268066,0,0,4096,64,64,11862.1201171875,11862.1201171875,1589248
2519,0.057,55.999852180481,0,0,4096,64,64,11866.833984375,11866.833984375,1589248
2520,0.057,55.9998531341553,0,0,4096,64,64,11871.5478515625,11871.5478515625,1589248
2521,0.052,55.9998540878296,0,0,4096,64,64,11876.26171875,11876.26171875,1589248
2522,0.047,55.9998550415039,0,0,4096,64,64,11880.9755859375,11880.9755859375,1589248
2523,0.042,55.9998559951782,0,0,4096,64,64,11885.689453125,11885.689453125,1589248
2524,0.045,55.9998569488525,0,0,4096,64,64,11890.4033203125,11890.4033203125,1589248
2525,0.063,55.9998579025269,0,0,4096,64,64,11895.1171875,11895.1171875,1589248
2526,0.054,55.9998588562012,0,0,4096,64,64,11899.8310546875,11899.8310546875,1589248
2527,0.04,55.9998598098755,0,0,4096,64,64,11904.544921875,11904.544921875,1589248
2528,0.057,55.9998607635498,0,0,4096,64,64,11909.2587890625,11909.2587890625,1589248
2529,0.058,55.9998617172241,0,0,4096,64,64,11913.97265625,11913.97265625,1589248
2530,0.051,55.9998626708984,0,0,4096,64,64,11918.6865234375,11918.6865234375,1589248
2531,0.04,55.9998636245728,0,0,4096,64,64,11923.400390625,11923.400390625,1589248
2532,0.05,55.9998645782471,0,0,4096,64,64,11928.1142578125,11928.1142578125,1589248
2533,0.063,55.9998655319214,0,0,4096,64,64,11932.828125,11932.828125,1589248
2534,0.04,55.9998664855957,0,0,4096,64,64,11937.5419921875,11937.5419921875,1589248
2535,0.059,55.99986743927,0,0,4096,64,64,11942.255859375,11942.255859375,1589248
2536,0.059,55.9998683929443,0,0,4096,64,64,11946.9697265625,11946.9697265625,1589248
2537,0.06,55.9998693466187,0,0,4096,64,64,11951.68359375,11951.68359375,1589248
2538,0.036,55.999870300293,0,0,4096,64,64,11956.3974609375,11956.3974609375,1589248
2539,0.046,55.9998712539673,0,0,4096,64,64,11961.111328125,11961.111328125,1589248
2540,0.067,55.9998722076416,0,0,4096,64,64,11965.8251953125,11965.8251953125,1589248
2541,0.063,55.9998731613159,0,0,4096,64,64,11970.5390625,11970.5390625,1589248
2542,0.058,55.9998741149902,0,0,4096,64,64,11975.2529296875,11975.2529296875,1589248
2543,0.039,55.9998750686646,0,0,4096,64,64,11979.966796875,11979.966796875,1589248
2544,0.066,55.9998760223389,0,0,4096,64,64,11984.6806640625,11984.6806640625,1589248
2545,0.047,55.9998769760132,0,0,4096,64,64,11989.39453125,11989.39453125,1589248
2546,0.057,55.9998779296875,0,0,4096,64,64,11994.1083984375,11994.1083984375,1589248
2547,0.05,55.9998788833618,0,0,4096,64,64,11998.822265625,11998.822265625,1589248
2548,0.055,55.9998798370361,0,0,4096,64,64,12003.5361328125,12003.5361328125,1589248
2549,0.056,55.9998807907104,0,0,4096,64,64,12008.25,12008.25,1589248
2550,0.055,55.9998817443848,0,0,4096,64,64,12012.9638671875,12012.9638671875,1589248
2551,0.042,55.9998826980591,0,0,4096,64,64,12017.677734375,12017.677734375,1589248
2552,0.064,55.9998836517334,0,0,4096,64,64,12022.3916015625,12022.3916015625,1589248
2553,0.061,55.9998846054077,0,0,4096,64,64,12027.10546875,12027.10546875,1589248
2554,0.038,55.999885559082,0,0,4096,64,64,12031.8193359375,12031.8193359375,1589248
2555,0.036,55.9998865127563,0,0,4096,64,64,12036.533203125,12036.533203125,1589248
2556,0.038,55.9998874664307,0,0,4096,64,64,12041.2470703125,12041.2470703125,1589248
2557,0.036,55.999888420105,0,0,4096,64,64,12045.9609375,12045.9609375,1589248
2558,0.039,55.9998893737793,0,0,4096,64,64,12050.6748046875,12050.6748046875,1589248
2559,0.033,55.9998903274536,0,0,4096,64,64,12055.388671875,12055.388671875,1589248
2560,0.053,55.9998912811279,0,0,4096,64,64,12060.1025390625,12060.1025390625,1589248
2561,0.059,55.9998922348022,0,0,4096,64,64,12064.81640625,12064.81640625,1589248
2562,0.039,55.9998931884766,0,0,4096,64,64,12069.5302734375,12069.5302734375,1589248
2563,0.057,55.9998941421509,0,0,4096,64,64,12074.244140625,12074.244140625,1589248
2564,0.064,55.9998950958252,0,0,4096,64,64,12078.9580078125,12078.9580078125,1589248
2565,0.056,55.9998960494995,0,0,4096,64,64,12083.671875,12083.671875,1589248
2566,0.052,55.9998970031738,0,0,4096,64,64,12088.3857421875,12088.3857421875,1589248
2567,0.061,55.9998979568481,0,0,4096,64,64,12093.099609375,12093.099609375,1589248
2568,0.058,55.9998989105225,0,0,4096,64,64,12097.8134765625,12097.8134765625,1589248
2569,0.044,55.9998998641968,0,0,4096,64,64,12102.52734375,12102.52734375,1589248
2570,0.056,55.9999008178711,0,0,4096,64,64,12107.2412109375,12107.2412109375,1589248
2571,0.048,55.9999017715454,0,0,4096,64,64,12111.955078125,12111.955078125,1589248
2572,0.061,55.9999027252197,0,0,4096,64,64,12116.6689453125,12116.6689453125,1589248
2573,0.06,55.999903678894,0,0,4096,64,64,12121.3828125,12121.3828125,1589248
2574,0.06,55.9999046325684,0,0,4096,64,64,12126.0966796875,12126.0966796875,1589248
2575,0.042,55.9999055862427,0,0,4096,64,64,12130.810546875,12130.810546875,1589248
2576,0.06,55.999906539917,0,0,4096,64,64,12135.5244140625,12135.5244140625,1589248
2577,0.058,55.9999074935913,0,0,4096,64,64,12140.23828125,12140.23828125,1589248
2578,0.048,55.9999084472656,0,0,4096,64,64,12144.9521484375,12144.9521484375,1589248
2579,0.079,55.9999094009399,0,0,4096,64,64,12149.666015625,12149.666015625,1589248
2580,0.064,55.9999103546143,0,0,4096,64,64,12154.3798828125,12154.3798828125,1589248
2581,0.057,55.9999113082886,0,0,4096,64,64,12159.09375,12159.09375,1589248
2582,0.056,55.9999122619629,0,0,4096,64,64,12163.8076171875,12163.8076171875,1589248
2583,0.042,55.9999132156372,0,0,4096,64,64,12168.521484375,12168.521484375,1589248
2584,0.045,55.9999141693115,0,0,4096,64,64,12173.2353515625,12173.2353515625,1589248
2585,0.057,55.9999151229858,0,0,4096,64,64,12177.94921875,12177.94921875,1589248
2586,0.06,55.9999160766602,0,0,4096,64,64,12182.6630859375,12182.6630859375,1589248
2587,0.052,55.9999170303345,0,0,4096,64,64,12187.376953125,12187.376953125,1589248
2588,0.072,55.9999179840088,0,0,4096,64,64,12192.0908203125,12192.0908203125,1589248
2589,0.053,55.9999189376831,0,0,4096,64,64,12196.8046875,12196.8046875,1589248
2590,0.046,55.9999198913574,0,0,4096,64,64,12201.5185546875,12201.5185546875,1589248
2591,0.054,55.9999208450317,0,0,4096,64,64,12206.232421875,12206.232421875,1589248
2592,0.055,55.9999217987061,0,0,4096,64,64,12210.9462890625,12210.9462890625,1589248
2593,0.055,55.9999227523804,0,0,4096,64,64,12215.66015625,12215.66015625,1589248
2594,0.049,55.9999237060547,0,0,4096,64,64,12220.3740234375,12220.3740234375,1589248
2595,0.04,55.999924659729,0,0,4096,64,64,12225.087890625,12225.087890625,1589248
2596,0.046,55.9999256134033,0,0,4096,64,64,12229.8017578125,12229.8017578125,1589248
2597,0.057,55.9999265670776,0,0,4096,64,64,12234.515625,12234.515625,1589248
2598,0.057,55.999927520752,0,0,4096,64,64,12239.2294921875,12239.2294921875,1589248
2599,0.056,55.9999284744263,0,0,4096,64,64,12243.943359375,12243.943359375,1589248
2600,0.055,55.9999294281006,0,0,4096,64,64,12248.6572265625,12248.6572265625,1589248
2601,0.065,55.9999303817749,0,0,4096,64,64,12253.37109375,12253.37109375,1589248
2602,43.368,56.7169990539551,7,7,4096,64,64,12258.0849609375,12258.0849609375,1589248
2603,0.044,55.9999322891235,0,0,4096,64,64,12262.798828125,12262.798828125,1589248
2604,0.017,56.0010471343994,0,0,4096,64,64,12267.5126953125,12267.5126953125,1589248
2605,0.036,55.9999341964722,0,0,4096,64,64,12272.2265625,12272.2265625,1589248
2606,0.033,55.9999351501465,0,0,4096,64,64,12276.9404296875,12276.9404296875,1589248
2607,0.03,55.9999361038208,0,0,4096,64,64,12281.654296875,12281.654296875,1589248
2608,0.036,55.9999370574951,0,0,4096,64,64,12286.3681640625,12286.3681640625,1589248
2609,0.041,55.9999380111694,0,0,4096,64,64,12291.08203125,12291.08203125,1589248
2610,0.058,55.9999389648438,0,0,4096,64,64,12295.7958984375,12295.7958984375,1589248
